DATE,NEW_DATE,DATE_STRING,AVG_WIND,PRECIP,SNOW_TOTAL,SNOW_DEPTH,MAX_TEMP,MIN_TEMP,FOG,THUNDER,ICE,HAIL,HAZE_SMOKE,BLW_SNOW,HIGH_WIND,DRIZZLE,RAIN,SNOW
2016-08-18,2016-08-18T00:00:00Z,18 August 2016,1.57,0.03,0,0,85,72,Yes,No,No,No,No,No,No,No,No,No
2016-08-19,2016-08-19T00:00:00Z,19 August 2016,2.24,0.01,0,0,88,74,Yes,No,No,No,No,No,No,No,No,No
2016-08-20,2016-08-20T00:00:00Z,20 August 2016,4.7,0.82,0,0,83,70,Yes,No,No,No,Yes,No,No,No,No,No
2016-08-21,2016-08-21T00:00:00Z,21 August 2016,4.25,0.31,0,0,86,73,Yes,No,No,No,Yes,No,No,No,No,No
2016-08-22,2016-08-22T00:00:00Z,22 August 2016,5.82,0,0,0,79,65,No,No,No,No,No,No,No,No,No,No
2016-08-23,2016-08-23T00:00:00Z,23 August 2016,1.79,0,0,0,82,61,No,No,No,No,No,No,No,No,No,No
2016-08-24,2016-08-24T00:00:00Z,24 August 2016,Unknown,0,0,0,88,68,No,No,No,No,No,No,No,No,No,No
2016-08-25,2016-08-25T00:00:00Z,25 August 2016,Unknown,0.01,0,0,86,69,No,No,No,No,No,No,No,No,No,No
2016-08-26,2016-08-26T00:00:00Z,26 August 2016,Unknown,0,0,0,90,75,No,No,No,No,No,No,No,No,No,No
2016-08-27,2016-08-27T00:00:00Z,27 August 2016,2.68,0,0,0,89,73,No,No,No,No,No,No,No,No,No,No
2016-08-28,2016-08-28T00:00:00Z,28 August 2016,2.46,0,0,0,89,72,No,No,No,No,No,No,No,No,No,No
2016-08-29,2016-08-29T00:00:00Z,29 August 2016,5.37,0,0,0,91,74,No,No,No,No,No,No,No,No,No,No
2016-08-30,2016-08-30T00:00:00Z,30 August 2016,3.13,0,0,0,86,69,No,No,No,No,No,No,No,No,No,No
2016-08-31,2016-08-31T00:00:00Z,31 August 2016,3.36,0,0,0,89,74,No,No,No,No,Yes,No,No,No,No,No
2016-09-01,2016-09-01T00:00:00Z,01 September 2016,1.79,0.5,0,0,79,69,Yes,No,No,No,Yes,No,No,No,No,No
2016-09-02,2016-09-02T00:00:00Z,02 September 2016,6.04,0,0,0,81,66,No,No,No,No,No,No,No,No,No,No
2016-09-03,2016-09-03T00:00:00Z,03 September 2016,6.71,0,0,0,75,66,No,No,No,No,No,No,No,No,No,No
2016-09-04,2016-09-04T00:00:00Z,04 September 2016,6.71,0,0,0,80,65,No,No,No,No,No,No,No,No,No,No
2016-09-05,2016-09-05T00:00:00Z,05 September 2016,7.61,0,0,0,84,65,No,No,No,No,No,No,No,No,No,No
2016-09-06,2016-09-06T00:00:00Z,06 September 2016,9.62,0,0,0,80,71,Yes,No,No,No,Yes,No,No,No,No,No
2016-09-07,2016-09-07T00:00:00Z,07 September 2016,6.49,0,0,0,85,71,Yes,No,No,No,Yes,No,No,No,No,No
2016-09-08,2016-09-08T00:00:00Z,08 September 2016,2.68,0,0,0,89,71,Yes,No,No,No,Yes,No,No,No,No,No
2016-09-09,2016-09-09T00:00:00Z,09 September 2016,3.8,0.22,0,0,91,75,Yes,No,No,No,Yes,No,No,No,No,No
2016-09-10,2016-09-10T00:00:00Z,10 September 2016,4.03,0,0,0,90,74,Yes,No,No,No,Yes,No,No,No,No,No
2016-09-11,2016-09-11T00:00:00Z,11 September 2016,5.82,0,0,0,83,67,No,No,No,No,No,No,No,No,No,No
2016-09-12,2016-09-12T00:00:00Z,12 September 2016,4.25,0,0,0,78,62,No,No,No,No,No,No,No,No,No,No
2016-09-13,2016-09-13T00:00:00Z,13 September 2016,4.03,0,0,0,83,64,No,No,No,No,No,No,No,No,No,No
2016-09-14,2016-09-14T00:00:00Z,14 September 2016,4.92,0.56,0,0,91,67,Yes,No,No,No,Yes,No,No,No,No,No
2016-09-15,2016-09-15T00:00:00Z,15 September 2016,4.92,0,0,0,74,61,No,No,No,No,No,No,No,No,No,No
2016-09-16,2016-09-16T00:00:00Z,16 September 2016,2.68,0,0,0,73,61,No,No,No,No,No,No,No,No,No,No
2016-09-17,2016-09-17T00:00:00Z,17 September 2016,3.36,0,0,0,77,59,No,No,No,No,No,No,No,No,No,No
2016-09-18,2016-09-18T00:00:00Z,18 September 2016,3.58,0,0,0,82,70,No,No,No,No,No,No,No,No,No,No
2016-09-19,2016-09-19T00:00:00Z,19 September 2016,2.46,0.68,0,0,76,69,Yes,No,No,No,No,No,No,No,No,No
2016-09-20,2016-09-20T00:00:00Z,20 September 2016,2.24,0,0,0,82,68,Yes,No,No,No,No,No,No,No,No,No
2016-09-21,2016-09-21T00:00:00Z,21 September 2016,3.8,0,0,0,84,68,Yes,No,No,No,No,No,No,No,No,No
2016-09-22,2016-09-22T00:00:00Z,22 September 2016,2.46,0,0,0,86,65,No,No,No,No,No,No,No,No,No,No
2016-09-23,2016-09-23T00:00:00Z,23 September 2016,1.79,0.01,0,0,87,64,Yes,No,No,No,No,No,No,No,No,No
2016-09-24,2016-09-24T00:00:00Z,24 September 2016,5.14,0.2,0,0,71,58,Yes,No,No,No,No,No,No,No,No,No
2016-09-25,2016-09-25T00:00:00Z,25 September 2016,2.91,0,0,0,70,54,No,No,No,No,No,No,No,No,No,No
2016-09-26,2016-09-26T00:00:00Z,26 September 2016,4.47,0,0,0,74,54,No,No,No,No,No,No,No,No,No,No
2016-09-27,2016-09-27T00:00:00Z,27 September 2016,3.13,0.22,0,0,74,64,Yes,No,No,No,No,No,No,No,No,No
2016-09-28,2016-09-28T00:00:00Z,28 September 2016,8.05,0,0,0,69,56,Yes,No,No,No,Yes,No,No,No,No,No
2016-09-29,2016-09-29T00:00:00Z,29 September 2016,11.18,0,0,0,64,57,Yes,No,No,No,No,No,No,No,No,No
2016-09-30,2016-09-30T00:00:00Z,30 September 2016,9.62,0.4,0,0,59,56,Yes,No,No,No,Yes,No,No,No,No,No
2016-10-01,2016-10-01T00:00:00Z,01 October 2016,7.61,0,0,0,62,56,Yes,No,No,No,No,No,No,No,No,No
2016-10-02,2016-10-02T00:00:00Z,02 October 2016,2.68,0,0,0,63,57,Yes,No,No,No,Yes,No,No,No,No,No
2016-10-03,2016-10-03T00:00:00Z,03 October 2016,2.24,0,0,0,72,60,Yes,No,No,No,Yes,No,No,No,No,No
2016-10-04,2016-10-04T00:00:00Z,04 October 2016,7.61,0,0,0,69,60,No,No,No,No,No,No,No,No,No,No
2016-10-05,2016-10-05T00:00:00Z,05 October 2016,4.7,0,0,0,67,53,No,No,No,No,No,No,No,No,No,No
2016-10-06,2016-10-06T00:00:00Z,06 October 2016,2.01,0,0,0,73,55,Yes,No,No,No,No,No,No,No,No,No
2016-10-07,2016-10-07T00:00:00Z,07 October 2016,2.46,0,0,0,75,57,Yes,No,No,No,Yes,No,No,No,No,No
2016-10-08,2016-10-08T00:00:00Z,08 October 2016,2.01,0.23,0,0,68,58,Yes,No,No,No,No,No,No,No,No,No
2016-10-09,2016-10-09T00:00:00Z,09 October 2016,7.38,0.55,0,0,65,51,Yes,No,No,No,No,No,No,No,No,No
2016-10-10,2016-10-10T00:00:00Z,10 October 2016,4.7,0,0,0,64,47,No,No,No,No,No,No,No,No,No,No
2016-10-11,2016-10-11T00:00:00Z,11 October 2016,3.58,0,0,0,63,46,No,No,No,No,No,No,No,No,No,No
2016-10-12,2016-10-12T00:00:00Z,12 October 2016,1.12,0,0,0,66,53,No,No,No,No,No,No,No,No,No,No
2016-10-13,2016-10-13T00:00:00Z,13 October 2016,2.91,0,0,0,67,53,Yes,No,No,No,No,No,No,No,No,No
2016-10-14,2016-10-14T00:00:00Z,14 October 2016,4.7,0,0,0,62,47,No,No,No,No,No,No,No,No,No,No
2016-10-15,2016-10-15T00:00:00Z,15 October 2016,3.13,0,0,0,65,45,No,No,No,No,No,No,No,No,No,No
2016-10-16,2016-10-16T00:00:00Z,16 October 2016,4.03,0,0,0,69,53,No,No,No,No,No,No,No,No,No,No
2016-10-17,2016-10-17T00:00:00Z,17 October 2016,2.68,0,0,0,81,63,No,No,No,No,Yes,No,No,No,No,No
2016-10-18,2016-10-18T00:00:00Z,18 October 2016,4.03,0,0,0,81,67,No,No,No,No,Yes,No,No,No,No,No
2016-10-19,2016-10-19T00:00:00Z,19 October 2016,4.47,0,0,0,85,65,No,No,No,No,No,No,No,No,No,No
2016-10-20,2016-10-20T00:00:00Z,20 October 2016,6.26,0,0,0,70,62,Yes,No,No,No,Yes,No,No,No,No,No
2016-10-21,2016-10-21T00:00:00Z,21 October 2016,2.24,1.11,0,0,69,57,Yes,No,No,No,No,No,No,No,No,No
2016-10-22,2016-10-22T00:00:00Z,22 October 2016,10.51,0.29,0,0,57,47,Yes,No,No,No,No,No,No,No,No,No
2016-10-23,2016-10-23T00:00:00Z,23 October 2016,8.5,0,0,0,61,45,No,No,No,No,No,No,No,No,No,No
2016-10-24,2016-10-24T00:00:00Z,24 October 2016,6.04,0,0,0,62,47,No,No,No,No,Yes,No,No,No,No,No
2016-10-25,2016-10-25T00:00:00Z,25 October 2016,6.49,0,0,0,52,43,No,No,No,No,No,No,No,No,No,No
2016-10-26,2016-10-26T00:00:00Z,26 October 2016,4.03,0,0,0,51,38,No,No,No,No,No,No,No,No,No,No
2016-10-27,2016-10-27T00:00:00Z,27 October 2016,5.14,1.41,0,0,55,40,Yes,No,No,No,No,No,No,No,No,No
2016-10-28,2016-10-28T00:00:00Z,28 October 2016,8.28,0,0,0,51,42,Yes,No,No,No,No,No,No,No,No,No
2016-10-29,2016-10-29T00:00:00Z,29 October 2016,4.25,0,0,0,64,39,No,No,No,No,No,No,No,No,No,No
2016-10-30,2016-10-30T00:00:00Z,30 October 2016,3.8,0.56,0,0,76,54,Yes,No,No,No,No,No,No,No,No,No
2016-10-31,2016-10-31T00:00:00Z,31 October 2016,4.92,0,0,0,54,44,No,No,No,No,No,No,No,No,No,No
2016-11-01,2016-11-01T00:00:00Z,01 November 2016,3.13,0,0,0,58,40,No,No,No,No,No,No,No,No,No,No
2016-11-02,2016-11-02T00:00:00Z,02 November 2016,3.13,0,0,0,70,54,No,No,No,No,No,No,No,No,No,No
2016-11-03,2016-11-03T00:00:00Z,03 November 2016,5.14,0,0,0,72,57,No,No,No,No,Yes,No,No,No,No,No
2016-11-04,2016-11-04T00:00:00Z,04 November 2016,4.7,0,0,0,61,47,No,No,No,No,No,No,No,No,No,No
2016-11-05,2016-11-05T00:00:00Z,05 November 2016,3.13,0,0,0,62,44,No,No,No,No,No,No,No,No,No,No
2016-11-06,2016-11-06T00:00:00Z,06 November 2016,7.61,0,0,0,59,45,No,No,No,No,No,No,No,No,No,No
2016-11-07,2016-11-07T00:00:00Z,07 November 2016,5.37,0,0,0,53,41,No,No,No,No,No,No,No,No,No,No
2016-11-08,2016-11-08T00:00:00Z,08 November 2016,2.46,0,0,0,66,41,No,No,No,No,No,No,No,No,No,No
2016-11-09,2016-11-09T00:00:00Z,09 November 2016,3.58,0.06,0,0,59,49,Yes,No,No,No,Yes,No,No,No,No,No
2016-11-10,2016-11-10T00:00:00Z,10 November 2016,5.82,0,0,0,56,40,No,No,No,No,No,No,No,No,No,No
2016-11-11,2016-11-11T00:00:00Z,11 November 2016,8.28,0,0,0,63,41,No,No,No,No,No,No,No,No,No,No
2016-11-12,2016-11-12T00:00:00Z,12 November 2016,5.37,0,0,0,50,37,No,No,No,No,No,No,No,No,No,No
2016-11-13,2016-11-13T00:00:00Z,13 November 2016,5.37,0,0,0,61,41,No,No,No,No,No,No,No,No,No,No
2016-11-14,2016-11-14T00:00:00Z,14 November 2016,3.58,0,0,0,62,46,No,No,No,No,Yes,No,No,No,No,No
2016-11-15,2016-11-15T00:00:00Z,15 November 2016,5.59,1.81,0,0,56,47,Yes,No,No,No,No,No,No,No,No,No
2016-11-16,2016-11-16T00:00:00Z,16 November 2016,4.03,0,0,0,61,45,No,No,No,No,No,No,No,No,No,No
2016-11-17,2016-11-17T00:00:00Z,17 November 2016,4.25,0,0,0,61,49,No,No,No,No,No,No,No,No,No,No
2016-11-18,2016-11-18T00:00:00Z,18 November 2016,2.46,0,0,0,64,44,No,No,No,No,No,No,No,No,No,No
2016-11-19,2016-11-19T00:00:00Z,19 November 2016,4.92,0.25,0,0,63,37,Yes,No,No,No,No,No,No,No,No,No
2016-11-20,2016-11-20T00:00:00Z,20 November 2016,10.29,0.31,0,0,42,34,Yes,No,No,No,No,No,No,No,No,No
2016-11-21,2016-11-21T00:00:00Z,21 November 2016,13.2,0,0,0,41,36,No,No,No,No,No,No,No,No,No,No
2016-11-22,2016-11-22T00:00:00Z,22 November 2016,9.62,0,0,0,41,37,No,No,No,No,No,No,No,No,No,No
2016-11-23,2016-11-23T00:00:00Z,23 November 2016,4.92,0,0,0,45,35,No,No,No,No,No,No,No,No,No,No
2016-11-24,2016-11-24T00:00:00Z,24 November 2016,4.47,0.03,0,0,48,38,Yes,No,No,No,No,No,No,No,No,No
2016-11-25,2016-11-25T00:00:00Z,25 November 2016,2.01,0.02,0,0,54,45,Yes,No,No,No,Yes,No,No,No,No,No
2016-11-26,2016-11-26T00:00:00Z,26 November 2016,4.47,0,0,0,50,40,Yes,No,No,No,Yes,No,No,No,No,No
2016-11-27,2016-11-27T00:00:00Z,27 November 2016,4.7,0,0,0,50,39,No,No,No,No,No,No,No,No,No,No
2016-11-28,2016-11-28T00:00:00Z,28 November 2016,3.36,0,0,0,52,38,No,No,No,No,No,No,No,No,No,No
2016-11-29,2016-11-29T00:00:00Z,29 November 2016,4.92,2.2,0,0,60,51,Yes,No,No,No,No,No,No,No,No,No
2016-11-30,2016-11-30T00:00:00Z,30 November 2016,6.26,0.73,0,0,58,50,Yes,No,No,No,Yes,No,No,No,No,No
2016-12-01,2016-12-01T00:00:00Z,01 December 2016,7.61,0.07,0,0,54,42,Yes,No,No,No,No,No,No,No,No,No
2016-12-02,2016-12-02T00:00:00Z,02 December 2016,8.72,0,0,0,51,40,No,No,No,No,No,No,No,No,No,No
2016-12-03,2016-12-03T00:00:00Z,03 December 2016,8.72,0,0,0,47,41,No,No,No,No,No,No,No,No,No,No
2016-12-04,2016-12-04T00:00:00Z,04 December 2016,4.92,0,0,0,47,39,No,No,No,No,No,No,No,No,No,No
2016-12-05,2016-12-05T00:00:00Z,05 December 2016,5.59,0.19,0,0,49,38,Yes,No,No,No,No,No,No,No,No,No
2016-12-06,2016-12-06T00:00:00Z,06 December 2016,5.37,0.35,0,0,46,37,Yes,No,No,No,No,No,No,No,No,No
2016-12-07,2016-12-07T00:00:00Z,07 December 2016,3.8,0.09,0,0,46,40,Yes,No,No,No,Yes,No,No,No,No,No
2016-12-08,2016-12-08T00:00:00Z,08 December 2016,Unknown,0,0,0,45,35,No,No,No,No,No,No,No,No,No,No
2016-12-09,2016-12-09T00:00:00Z,09 December 2016,Unknown,0,0,0,39,29,No,No,No,No,No,No,No,No,No,No
2016-12-10,2016-12-10T00:00:00Z,10 December 2016,6.04,0,0,0,35,28,No,No,No,No,No,No,No,No,No,No
2016-12-11,2016-12-11T00:00:00Z,11 December 2016,4.03,0.03,0.4,0,35,28,Yes,No,No,No,Yes,No,No,No,No,No
2016-12-12,2016-12-12T00:00:00Z,12 December 2016,6.26,0.5,0,0,46,34,Yes,No,No,No,No,No,No,No,No,No
2016-12-13,2016-12-13T00:00:00Z,13 December 2016,4.03,0,0,0,43,35,No,No,No,No,No,No,No,No,No,No
2016-12-14,2016-12-14T00:00:00Z,14 December 2016,5.59,0,0,0,42,34,No,No,No,No,No,No,No,No,No,No
2016-12-15,2016-12-15T00:00:00Z,15 December 2016,10.96,0,0,0,34,19,No,No,No,No,Yes,No,No,No,No,No
2016-12-16,2016-12-16T00:00:00Z,16 December 2016,6.04,0,0,0,27,17,No,No,No,No,No,No,No,No,No,No
2016-12-17,2016-12-17T00:00:00Z,17 December 2016,4.25,0.73,2.8,2,39,24,Yes,No,No,No,Yes,No,No,No,No,No
2016-12-18,2016-12-18T00:00:00Z,18 December 2016,7.38,0.04,0,1.2,58,31,Yes,No,No,No,No,No,No,No,No,No
2016-12-19,2016-12-19T00:00:00Z,19 December 2016,6.71,0,0,0,31,23,No,No,No,No,No,No,No,No,No,No
2016-12-20,2016-12-20T00:00:00Z,20 December 2016,3.13,0,0,0,33,20,No,No,No,No,No,No,No,No,No,No
2016-12-21,2016-12-21T00:00:00Z,21 December 2016,2.91,0,0,0,40,30,No,No,No,No,No,No,No,No,No,No
2016-12-22,2016-12-22T00:00:00Z,22 December 2016,6.26,0,0,0,49,37,No,No,No,No,No,No,No,No,No,No
2016-12-23,2016-12-23T00:00:00Z,23 December 2016,6.49,0,0,0,47,38,No,No,No,No,No,No,No,No,No,No
2016-12-24,2016-12-24T00:00:00Z,24 December 2016,4.92,0.47,0,0,47,38,Yes,No,No,No,No,No,No,No,No,No
2016-12-25,2016-12-25T00:00:00Z,25 December 2016,6.26,0,0,0,50,36,No,No,No,No,No,No,No,No,No,No
2016-12-26,2016-12-26T00:00:00Z,26 December 2016,6.49,0.02,0,0,50,33,Yes,No,No,No,Yes,No,No,No,No,No
2016-12-27,2016-12-27T00:00:00Z,27 December 2016,7.16,0,0,0,60,40,Yes,No,No,No,No,No,No,No,No,No
2016-12-28,2016-12-28T00:00:00Z,28 December 2016,5.14,0,0,0,40,34,No,No,No,No,No,No,No,No,No,No
2016-12-29,2016-12-29T00:00:00Z,29 December 2016,5.37,0.39,0,0,46,33,Yes,No,No,No,No,No,No,No,No,No
2016-12-30,2016-12-30T00:00:00Z,30 December 2016,9.4,0.01,0,0,40,33,Yes,No,No,No,No,No,No,No,No,No
2016-12-31,2016-12-31T00:00:00Z,31 December 2016,6.93,0,0,0,44,31,No,No,No,No,No,No,No,No,No,No
2017-01-01,2017-01-01T00:00:00Z,01 January 2017,5.59,0,0,0,48,40,No,No,No,No,Yes,No,No,No,No,No
2017-01-02,2017-01-02T00:00:00Z,02 January 2017,9.17,0.21,0,0,41,37,Yes,No,Yes,No,No,No,No,No,No,No
2017-01-03,2017-01-03T00:00:00Z,03 January 2017,10.74,0.58,0,0,43,39,Yes,No,No,No,No,No,No,No,No,No
2017-01-04,2017-01-04T00:00:00Z,04 January 2017,8.05,0,0,0,52,34,Yes,No,No,No,Yes,No,No,No,No,No
2017-01-05,2017-01-05T00:00:00Z,05 January 2017,7.83,0,0,0,34,27,No,No,No,No,No,No,No,No,No,No
2017-01-06,2017-01-06T00:00:00Z,06 January 2017,4.7,0.05,1.2,1.2,33,25,Yes,No,No,No,Yes,No,No,No,No,No
2017-01-07,2017-01-07T00:00:00Z,07 January 2017,7.61,0.32,5.1,0,26,20,Yes,No,No,No,Yes,No,No,No,No,No
2017-01-08,2017-01-08T00:00:00Z,08 January 2017,8.72,0,0,3.9,25,16,No,No,No,No,No,No,No,No,No,No
2017-01-09,2017-01-09T00:00:00Z,09 January 2017,5.14,0,0,3.1,23,14,No,No,No,No,No,No,No,No,No,No
2017-01-10,2017-01-10T00:00:00Z,10 January 2017,4.7,0,0,3.1,46,21,No,No,No,No,No,No,No,No,No,No
2017-01-11,2017-01-11T00:00:00Z,11 January 2017,5.82,0.52,0,0,52,42,Yes,No,No,No,No,No,No,No,No,No
2017-01-12,2017-01-12T00:00:00Z,12 January 2017,7.61,0.05,0,0,66,47,Yes,No,No,No,No,No,No,No,No,No
2017-01-13,2017-01-13T00:00:00Z,13 January 2017,7.16,0,0,0,62,32,No,No,No,No,No,No,No,No,No,No
2017-01-14,2017-01-14T00:00:00Z,14 January 2017,4.25,0.12,0.6,0,34,28,Yes,No,No,No,No,No,No,No,No,No
2017-01-15,2017-01-15T00:00:00Z,15 January 2017,4.25,0,0,1.2,38,30,No,No,No,No,No,No,No,No,No,No
2017-01-16,2017-01-16T00:00:00Z,16 January 2017,4.7,0,0,0,43,30,No,No,No,No,No,No,No,No,No,No
2017-01-17,2017-01-17T00:00:00Z,17 January 2017,4.92,0.35,0,0,42,38,Yes,No,No,No,Yes,No,No,No,No,No
2017-01-18,2017-01-18T00:00:00Z,18 January 2017,5.82,0.06,0,0,41,38,Yes,No,No,No,No,No,No,No,No,No
2017-01-19,2017-01-19T00:00:00Z,19 January 2017,3.58,0,0,0,49,39,No,No,No,No,No,No,No,No,No,No
2017-01-20,2017-01-20T00:00:00Z,20 January 2017,4.03,0.1,0,0,45,40,Yes,No,No,No,No,No,No,No,No,No
2017-01-21,2017-01-21T00:00:00Z,21 January 2017,3.8,0,0,0,49,41,Yes,No,No,No,Yes,No,No,No,No,No
2017-01-22,2017-01-22T00:00:00Z,22 January 2017,6.71,0.05,0,0,48,43,Yes,No,No,No,Yes,No,No,No,No,No
2017-01-23,2017-01-23T00:00:00Z,23 January 2017,18.34,1.16,0,0,44,36,Yes,No,No,No,No,No,No,No,No,No
2017-01-24,2017-01-24T00:00:00Z,24 January 2017,10.07,1.18,0,0,38,35,Yes,No,No,No,No,No,No,No,No,No
2017-01-25,2017-01-25T00:00:00Z,25 January 2017,6.71,0,0,0,51,36,No,No,No,No,No,No,No,No,No,No
2017-01-26,2017-01-26T00:00:00Z,26 January 2017,6.71,0.02,0,0,56,43,No,No,No,No,No,No,No,No,No,No
2017-01-27,2017-01-27T00:00:00Z,27 January 2017,8.95,0,0,0,43,36,No,No,No,No,No,No,No,No,No,No
2017-01-28,2017-01-28T00:00:00Z,28 January 2017,7.83,0,0,0,39,34,No,No,No,No,No,No,No,No,No,No
2017-01-29,2017-01-29T00:00:00Z,29 January 2017,5.82,0,0,0,43,35,No,No,No,No,No,No,No,No,No,No
2017-01-30,2017-01-30T00:00:00Z,30 January 2017,6.26,0,0,0,37,30,No,No,No,No,No,No,No,No,No,No
2017-01-31,2017-01-31T00:00:00Z,31 January 2017,4.03,0.06,1,0,34,26,Yes,No,No,No,Yes,No,No,No,No,No
2017-02-01,2017-02-01T00:00:00Z,01 February 2017,5.82,0,0,0,47,33,No,No,No,No,No,No,No,No,No,No
2017-02-02,2017-02-02T00:00:00Z,02 February 2017,5.37,0,0,0,45,32,No,No,No,No,No,No,No,No,No,No
2017-02-03,2017-02-03T00:00:00Z,03 February 2017,6.71,0,0,0,33,26,No,No,No,No,No,No,No,No,No,No
2017-02-04,2017-02-04T00:00:00Z,04 February 2017,8.5,0,0,0,34,22,No,No,No,No,No,No,No,No,No,No
2017-02-05,2017-02-05T00:00:00Z,05 February 2017,7.16,0,0,0,43,31,No,No,No,No,No,No,No,No,No,No
2017-02-06,2017-02-06T00:00:00Z,06 February 2017,5.14,0,0,0,49,36,No,No,No,No,No,No,No,No,No,No
2017-02-07,2017-02-07T00:00:00Z,07 February 2017,6.71,0.27,0,0,42,36,Yes,No,No,No,Yes,No,No,No,No,No
2017-02-08,2017-02-08T00:00:00Z,08 February 2017,4.7,0.03,0,0,62,38,Yes,No,No,No,Yes,No,No,No,No,No
2017-02-09,2017-02-09T00:00:00Z,09 February 2017,12.3,1.16,9.4,2,44,19,Yes,No,No,No,Yes,No,No,No,No,No
2017-02-10,2017-02-10T00:00:00Z,10 February 2017,8.5,0,0,7.9,32,19,No,No,No,No,Yes,No,No,No,No,No
2017-02-11,2017-02-11T00:00:00Z,11 February 2017,4.03,0,0,5.1,48,30,No,No,No,No,No,No,No,No,No,No
2017-02-12,2017-02-12T00:00:00Z,12 February 2017,7.16,0.46,0,2,40,30,Yes,No,No,No,No,No,No,No,No,No
2017-02-13,2017-02-13T00:00:00Z,13 February 2017,12.3,0.02,0,2,39,31,Yes,No,No,No,No,No,No,No,No,No
2017-02-14,2017-02-14T00:00:00Z,14 February 2017,5.37,0,0,2,41,28,No,No,No,No,No,No,No,No,No,No
2017-02-15,2017-02-15T00:00:00Z,15 February 2017,6.49,0,0,0,47,35,No,No,No,No,No,No,No,No,No,No
2017-02-16,2017-02-16T00:00:00Z,16 February 2017,10.51,0,0,0,35,28,No,No,No,No,No,No,No,No,No,No
2017-02-17,2017-02-17T00:00:00Z,17 February 2017,8.5,0,0,0,41,26,No,No,No,No,No,No,No,No,No,No
2017-02-18,2017-02-18T00:00:00Z,18 February 2017,5.82,0,0,0,63,35,No,No,No,No,No,No,No,No,No,No
2017-02-19,2017-02-19T00:00:00Z,19 February 2017,5.59,0,0,0,65,53,No,No,No,No,No,No,No,No,No,No
2017-02-20,2017-02-20T00:00:00Z,20 February 2017,7.38,0,0,0,55,39,No,No,No,No,No,No,No,No,No,No
2017-02-21,2017-02-21T00:00:00Z,21 February 2017,5.82,0,0,0,47,34,No,No,No,No,No,No,No,No,No,No
2017-02-22,2017-02-22T00:00:00Z,22 February 2017,2.91,0,0,0,57,42,No,No,No,No,No,No,No,No,No,No
2017-02-23,2017-02-23T00:00:00Z,23 February 2017,3.58,0,0,0,65,44,Yes,No,No,No,Yes,No,No,No,No,No
2017-02-24,2017-02-24T00:00:00Z,24 February 2017,6.04,0,0,0,70,58,No,No,No,No,No,No,No,No,No,No
2017-02-25,2017-02-25T00:00:00Z,25 February 2017,6.71,0.54,0,0,63,44,Yes,No,No,No,No,No,No,No,No,No
2017-02-26,2017-02-26T00:00:00Z,26 February 2017,8.95,0,0,0,44,36,No,No,No,No,No,No,No,No,No,No
2017-02-27,2017-02-27T00:00:00Z,27 February 2017,5.59,0,0,0,54,35,No,No,No,No,No,No,No,No,No,No
2017-02-28,2017-02-28T00:00:00Z,28 February 2017,4.03,0,0,0,59,47,No,No,No,No,No,No,No,No,No,No
2017-03-01,2017-03-01T00:00:00Z,01 March 2017,6.04,0.12,0,0,70,54,Yes,No,No,No,Yes,No,No,No,No,No
2017-03-02,2017-03-02T00:00:00Z,02 March 2017,11.41,0,0,0,64,35,No,No,No,No,No,No,No,No,No,No
2017-03-03,2017-03-03T00:00:00Z,03 March 2017,8.28,0,0,0,39,24,No,No,No,No,No,No,No,No,No,No
2017-03-04,2017-03-04T00:00:00Z,04 March 2017,8.95,0,0,0,30,17,No,No,No,No,No,No,No,No,No,No
2017-03-05,2017-03-05T00:00:00Z,05 March 2017,5.37,0,0,0,37,14,No,No,No,No,No,No,No,No,No,No
2017-03-06,2017-03-06T00:00:00Z,06 March 2017,3.36,0,0,0,45,26,No,No,No,No,No,No,No,No,No,No
2017-03-07,2017-03-07T00:00:00Z,07 March 2017,4.25,0.1,0,0,56,42,Yes,No,No,No,No,No,No,No,No,No
2017-03-08,2017-03-08T00:00:00Z,08 March 2017,7.61,0.02,0,0,59,47,Yes,No,No,No,No,No,No,No,No,No
2017-03-09,2017-03-09T00:00:00Z,09 March 2017,8.72,0,0,0,61,47,No,No,No,No,No,No,No,No,No,No
2017-03-10,2017-03-10T00:00:00Z,10 March 2017,7.61,0.31,2.1,0,47,23,Yes,No,No,No,No,No,No,No,No,No
2017-03-11,2017-03-11T00:00:00Z,11 March 2017,9.62,0,0,1.2,29,17,No,No,No,No,No,No,No,No,No,No
2017-03-12,2017-03-12T00:00:00Z,12 March 2017,8.95,0,0,0,29,19,No,No,No,No,No,No,No,No,No,No
2017-03-13,2017-03-13T00:00:00Z,13 March 2017,4.47,0,0,0,36,20,No,No,No,No,No,No,No,No,No,No
2017-03-14,2017-03-14T00:00:00Z,14 March 2017,13.42,1.97,7.6,3.9,32,21,Yes,No,No,No,Yes,No,No,No,No,No
2017-03-15,2017-03-15T00:00:00Z,15 March 2017,11.63,0,0,5.9,26,20,No,No,No,No,Yes,No,No,No,No,No
2017-03-16,2017-03-16T00:00:00Z,16 March 2017,7.83,0,0,5.1,39,24,No,No,No,No,No,No,No,No,No,No
2017-03-17,2017-03-17T00:00:00Z,17 March 2017,6.49,0,0,3.9,47,29,No,No,No,No,No,No,No,No,No,No
